group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,1,727,1,1050,198404.0,1
0,0,1,1,727,1,1050,205315.578125,3
0,0,1,8,855,1,1243,198404.0,1
0,0,1,8,855,1,1243,172885.53125,3
0,0,1,15,382,1,539,198404.0,1
0,0,1,15,382,1,539,175402.546875,3
0,0,1,17,219,1,309,198404.0,1
0,0,1,17,219,1,309,210839.953125,3
0,0,1,17,219,1,310,198404.0,1
0,0,1,17,219,1,310,196706.78125,3
0,0,1,18,331,1,463,99202.0,1
0,0,1,18,331,1,463,74444.6875,3
0,0,1,19,526,1,745,198404.0,1
0,0,1,19,526,1,745,161424.9375,3
0,0,1,21,534,1,757,198404.0,1
0,0,1,21,534,1,757,189563.671875,3
0,0,1,22,953,1,1384,755788.0,1
0,0,1,22,953,1,1384,756037.0,3
0,0,1,24,651,1,934,198404.0,1
0,0,1,24,651,1,934,236480.453125,3
0,0,1,30,270,1,380,198404.0,1
0,0,1,30,270,1,380,154847.453125,3
0,0,1,33,581,1,834,198404.0,1
0,0,1,33,581,1,834,210331.625,3
0,0,1,34,839,1,1225,198404.0,1
0,0,1,34,839,1,1225,192355.46875,3
0,0,1,34,839,1,1226,198404.0,1
0,0,1,34,839,1,1226,175468.25,3
0,0,1,36,652,1,935,198404.0,1
0,0,1,36,652,1,935,216145.875,3
0,0,1,46,828,1,1217,198404.0,1
0,0,1,46,828,1,1217,175170.078125,3
0,0,1,49,285,1,400,198404.0,1
0,0,1,49,285,1,400,206263.984375,3
0,0,1,50,201,1,293,198404.0,1
0,0,1,50,201,1,293,187341.34375,3
0,0,1,52,213,1,307,945700.0,1
0,0,1,52,213,1,307,920124.3125,3
0,0,1,54,425,1,612,198404.0,1
0,0,1,54,425,1,612,213308.875,3
0,0,1,54,425,1,614,198404.0,1
0,0,1,54,425,1,614,243821.53125,3
0,0,1,57,667,1,958,198404.0,1
0,0,1,57,667,1,958,194928.90625,3
0,0,1,58,465,1,674,198404.0,1
0,0,1,58,465,1,674,209660.21875,3
0,0,1,62,505,1,718,198404.0,1
0,0,1,62,505,1,718,212524.671875,3
0,0,1,64,449,1,647,198404.0,1
0,0,1,64,449,1,647,206016.96875,3
0,0,1,64,449,1,648,755788.0,1
