group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,2,931,1,1348,421534.44,2
0,0,1,4,539,1,768,85879.45,2
0,0,1,5,401,1,564,622963.56,2
0,0,1,6,779,1,1130,235501.03,2
0,0,1,8,833,1,1221,26545.24,2
0,0,1,9,130,1,175,85617.9,2
0,0,1,9,130,1,177,1090865.75,2
0,0,1,9,130,1,178,48930.23,2
0,0,1,11,252,1,349,193387.7,2
0,0,1,11,252,1,350,24954.94,2
0,0,1,15,693,1,1000,561861.62,2
0,0,1,16,415,1,591,269871.44,2
0,0,1,17,345,1,487,466333.69,2
0,0,1,19,158,1,231,421135.28,2
0,0,1,21,270,1,380,55613.81,2
0,0,1,22,274,1,386,522792.88,2
0,0,1,24,49,1,72,209585.73,2
0,0,1,26,193,1,283,52225.73,2
0,0,1,31,497,1,709,186706.42,2
0,0,1,32,648,1,929,10279.35,2
0,0,1,38,536,1,762,59930.84,2
0,0,1,39,603,1,861,360833.34,2
0,0,1,39,603,1,862,50229.35,2
0,0,1,42,26,1,44,293513.44,2
0,0,1,43,404,1,566,1930000.0,2
0,0,1,47,423,1,605,3290.83,2
0,0,1,48,31,1,48,230289.55,2
0,0,1,57,526,1,745,325156.19,2
0,0,1,59,94,1,134,0.0,2
0,0,1,62,58,1,87,94777.28,2
0,0,1,64,240,1,333,1320544.12,2
0,0,1,66,366,1,510,0.0,2
0,0,1,68,326,1,456,303510.62,2
0,0,1,69,758,1,1098,351416.91,2
0,0,1,71,852,1,1239,312128.62,2
0,0,1,72,164,1,241,345337.47,2
0,0,1,74,56,1,84,265485.38,2
0,0,1,76,812,1,1188,122280.66,2
0,0,1,77,702,1,1011,526491.38,2
0,0,1,80,374,1,521,0.0,2
0,0,1,81,891,1,1296,121735.64,2
0,0,1,84,234,1,328,301041.81,2
0,0,1,89,19,1,32,403068.12,2
0,0,1,89,19,1,33,547096.62,2
0,0,1,92,840,1,1227,27223.57,2
0,0,1,94,532,1,754,1930000.0,2
0,0,1,95,627,1,896,203414.34,2
0,0,1,95,627,1,897,183540.22,2
0,0,1,97,53,1,79,483167.09,2
0,0,1,98,369,1,514,0.0,2
0,0,1,99,978,1,1419,655074.62,2
0,0,1,100,142,1,195,337750.53,2
0,0,1,100,142,1,196,308462.25,2
0,0,1,101,547,1,782,180801.33,2
0,0,1,102,202,1,294,996980.31,2
0,0,1,103,793,1,1154,17053.15,2
0,0,1,103,793,1,1155,909240.0,2
0,0,1,109,985,1,1427,0.0,2
0,0,1,112,792,1,1152,252181.77,2
0,0,1,114,543,1,776,592372.44,2
0,0,1,114,543,1,777,32326.27,2
0,0,1,116,731,1,1056,115437.7,2
0,0,1,121,73,1,109,14930.18,2
0,0,1,126,960,1,1391,749598.19,2
0,0,1,130,877,1,1271,1930000.0,2
0,0,1,135,734,1,1061,93421.34,2
0,0,1,141,952,1,1382,0.0,2
0,0,1,144,903,1,1309,0.0,2
0,0,1,146,672,1,968,48561.82,2
0,0,1,147,432,1,631,68582.48,2
0,0,1,148,552,1,790,0.0,2
0,0,1,155,992,1,1437,399126.56,2
0,0,1,157,473,1,680,5623.26,2
0,0,1,160,771,1,1120,557916.31,2
0,0,1,167,740,1,1070,559101.75,2
0,0,1,171,463,1,670,259958.16,2
0,0,1,172,8,1,12,46818.29,2
0,0,1,173,753,1,1093,76019.8,2
0,0,1,176,435,1,636,229435.25,2
0,0,1,177,964,1,1395,88702.84,2
0,0,1,182,86,1,125,174911.78,2
0,0,1,187,816,1,1193,0.0,2
0,0,1,188,669,1,962,143999.14,2
0,0,1,188,669,1,965,96335.91,2
0,0,1,195,169,1,249,0.0,2
0,0,1,200,676,1,974,113678.86,2
0,0,1,203,41,1,64,28469.72,2
0,0,1,203,41,1,66,1077639.38,2
0,0,1,205,575,1,828,914870.06,2
0,0,1,206,5,1,5,940452.19,2
0,0,1,214,62,1,92,0.0,2
0,0,1,217,32,1,51,1447378.62,2
0,0,1,219,361,1,506,90646.73,2
0,0,1,224,379,1,533,448638.88,2
0,0,1,224,379,1,535,42966.1,2
0,0,1,226,607,1,868,304658.19,2
0,0,1,229,444,1,645,244548.73,2
0,0,1,231,146,1,211,251095.05,2
0,0,1,232,949,1,1377,52152.97,2
0,0,1,240,77,1,115,819752.44,2
0,0,1,240,77,1,116,241343.31,2
0,0,1,241,530,1,749,822541.06,2
0,0,1,243,328,1,458,413777.28,2
0,0,1,253,192,1,282,514817.03,2
0,0,1,256,9,1,17,159165.69,2
0,0,1,261,316,1,435,208142.66,2
0,0,1,270,177,1,261,97775.62,2
0,0,1,274,618,1,885,21942.72,2
0,0,1,276,484,1,693,206281.36,2
0,0,1,276,484,1,695,82341.7,2
0,0,1,278,285,1,400,215275.5,2
0,0,1,283,564,1,808,133716.44,2
0,0,1,283,564,1,809,103075.97,2
0,0,1,289,225,1,317,1040861.31,2
0,0,1,291,786,1,1142,224500.28,2
0,0,1,291,786,1,1144,503398.38,2
0,0,1,294,918,1,1324,250638.03,2
0,0,1,294,918,1,1325,209681.84,2
0,0,1,295,479,1,687,88224.02,2
0,0,1,298,743,1,1075,45612.33,2
0,0,1,298,743,1,1077,0.0,2
0,0,1,301,738,1,1066,308950.78,2
0,0,1,303,198,1,289,764694.94,2
0,0,1,303,198,1,290,566516.0,2
0,0,1,303,198,1,291,1365123.62,2
0,0,1,305,720,1,1038,1042514.5,2
0,0,1,309,199,1,292,874576.69,2
0,0,1,314,700,1,1003,994868.81,2
0,0,1,314,700,1,1005,0.0,2
0,0,1,320,276,1,389,63108.27,2
0,0,1,322,318,1,444,88116.38,2
0,0,1,322,318,1,445,42052.62,2
0,0,1,326,425,1,612,451513.12,2
0,0,1,326,425,1,614,12511.37,2
0,0,1,327,106,1,149,562446.81,2
0,0,1,330,919,1,1330,430.27,2
0,0,1,338,121,1,168,0.0,2
0,0,1,339,351,1,494,210729.34,2
0,0,1,340,971,1,1407,289353.19,2
0,0,1,342,927,1,1342,12522.34,2
0,0,1,350,258,1,362,20824.08,2
0,0,1,350,258,1,364,133783.91,2
0,0,1,351,958,1,1389,1314973.88,2
0,0,1,352,167,1,244,371895.75,2
0,0,1,358,105,1,148,59980.28,2
0,0,1,361,825,1,1210,73204.67,2
0,0,1,368,206,1,297,223540.47,2
0,0,1,369,872,1,1262,258984.67,2
0,0,1,369,872,1,1265,163999.69,2
0,0,1,371,280,1,394,82023.67,2
0,0,1,374,839,1,1225,0.0,2
0,0,1,374,839,1,1226,475803.66,2
0,0,1,379,864,1,1255,131474.12,2
0,0,1,390,581,1,834,49902.36,2
0,0,1,393,994,1,1440,4010.29,2
0,0,1,395,244,1,339,198261.25,2
0,0,1,396,899,1,1308,413413.12,2
0,0,1,397,25,1,41,0.0,2
0,0,1,397,25,1,43,1930000.0,2
0,0,1,398,508,1,720,906263.5,2
0,0,1,399,542,1,774,0.0,2
0,0,1,406,134,1,183,72053.66,2
0,0,1,409,201,1,293,4904.39,2
0,0,1,415,466,1,676,64074.39,2
0,0,1,416,534,1,757,565841.12,2
0,0,1,417,257,1,359,47044.13,2
0,0,1,417,257,1,360,321438.66,2
0,0,1,423,371,1,517,20121.27,2
0,0,1,425,962,1,1392,64903.76,2
0,0,1,427,666,1,954,74581.7,2
0,0,1,431,174,1,256,886.37,2
0,0,1,432,273,1,383,63026.34,2
0,0,1,433,599,1,855,173049.94,2
0,0,1,434,983,1,1424,101053.11,2
0,0,1,437,642,1,919,35229.86,2
0,0,1,443,97,1,137,760467.56,2
0,0,1,445,667,1,958,72329.19,2
0,0,1,448,79,1,119,304287.31,2
0,0,1,450,953,1,1384,545711.75,2
0,0,1,454,772,1,1122,791433.88,2
0,0,1,460,341,1,485,435041.91,2
0,0,1,462,173,1,254,815102.25,2
0,0,1,464,924,1,1334,247934.75,2
0,0,1,466,939,1,1361,1930000.0,2
0,0,1,469,251,1,347,0.0,2
0,0,1,471,494,1,706,557322.56,2
0,0,1,474,616,1,880,0.0,2
0,0,1,475,637,1,909,11089.07,2
0,0,1,475,637,1,910,0.0,2
0,0,1,477,51,1,75,266543.44,2
0,0,1,477,51,1,76,245540.98,2
0,0,1,477,51,1,78,152452.78,2
0,0,1,478,151,1,218,274001.69,2
0,0,1,484,20,1,34,0.0,2
0,0,1,493,441,1,642,1930000.0,2
0,0,1,497,92,1,132,64598.07,2
0,0,1,503,213,1,307,832184.44,2
0,0,1,504,604,1,864,1930000.0,2
0,0,1,505,878,1,1274,292958.88,2
0,0,1,510,263,1,369,557310.31,2
0,0,1,511,461,1,663,432991.94,2
0,0,1,511,461,1,664,1913654.5,2
0,0,1,516,874,1,1267,273385.44,2
0,0,1,518,1,1,1,67282.39,2
0,0,1,521,519,1,737,125861.23,2
0,0,1,522,140,1,192,0.0,2
0,0,1,526,27,1,46,128102.3,2
0,0,1,527,384,1,543,0.0,2
0,0,1,532,464,1,671,160217.84,2
0,0,1,533,548,1,785,176164.62,2
0,0,1,535,116,1,161,0.0,2
0,0,1,535,116,1,162,0.0,2
0,0,1,536,266,1,372,401429.47,2
0,0,1,539,577,1,830,625351.62,2
0,0,1,540,229,1,321,92040.19,2
0,0,1,543,267,1,375,36513.84,2
0,0,1,544,692,1,997,289540.16,2
0,0,1,546,635,1,907,223045.8,2
0,0,1,548,558,1,800,387823.16,2
0,0,1,555,688,1,993,115357.87,2
0,0,1,555,688,1,994,75823.8,2
0,0,1,557,376,1,524,74327.38,2
0,0,1,569,765,1,1112,365592.47,2
0,0,1,569,765,1,1114,231404.66,2
0,0,1,570,652,1,935,16484.63,2
