RP,Loss_gen,ReturnPeriod,Loss_expected,Loss_Diff,Percent_Diff
10000.0,420000.0,10000.0,420000.03125,0.03125,7.44047619047619e-06
5000.0,420000.0,5000.0,420000.03125,0.03125,7.44047619047619e-06
3333.333333,420000.0,3333.333333,420000.03125,0.03125,7.44047619047619e-06
2500.0,420000.0,2500.0,420000.0,0.0,0.0
2000.0,420000.0,2000.0,420000.0,0.0,0.0
1666.666667,420000.0,1666.666667,420000.0,0.0,0.0
1428.571429,420000.0,1428.571429,420000.0,0.0,0.0
1250.0,420000.0,1250.0,420000.0,0.0,0.0
1111.111111,420000.0,1111.111111,420000.0,0.0,0.0
1000.0,420000.0,1000.0,420000.0,0.0,0.0
909.090909,420000.0,909.090909,420000.0,0.0,0.0
833.333333,420000.0,833.333333,420000.0,0.0,0.0
769.230769,420000.0,769.230769,420000.0,0.0,0.0
714.285714,420000.0,714.285714,420000.0,0.0,0.0
666.666667,420000.0,666.666667,420000.0,0.0,0.0
625.0,420000.0,625.0,420000.0,0.0,0.0
588.235294,420000.0,588.235294,420000.0,0.0,0.0
555.555556,420000.0,555.555556,420000.0,0.0,0.0
526.315789,420000.0,526.315789,420000.0,0.0,0.0
500.0,420000.0,500.0,420000.0,0.0,0.0
476.190476,420000.0,476.190476,420000.0,0.0,0.0
454.545455,420000.0,454.545455,420000.0,0.0,0.0
434.782609,420000.0,434.782609,420000.0,0.0,0.0
416.666667,420000.0,416.666667,420000.0,0.0,0.0
400.0,420000.0,400.0,420000.0,0.0,0.0
384.615385,420000.0,384.615385,420000.0,0.0,0.0
370.37037,420000.0,370.37037,420000.0,0.0,0.0
357.142857,420000.0,357.142857,420000.0,0.0,0.0
344.827586,420000.0,344.827586,420000.0,0.0,0.0
333.333333,420000.0,333.333333,420000.0,0.0,0.0
322.580645,420000.0,322.580645,420000.0,0.0,0.0
312.5,420000.0,312.5,420000.0,0.0,0.0
303.030303,420000.0,303.030303,420000.0,0.0,0.0
294.117647,420000.0,294.117647,420000.0,0.0,0.0
285.714286,420000.0,285.714286,420000.0,0.0,0.0
277.777778,420000.0,277.777778,420000.0,0.0,0.0
270.27027,420000.0,270.27027,420000.0,0.0,0.0
263.157895,420000.0,263.157895,420000.0,0.0,0.0
256.410256,420000.0,256.410256,420000.0,0.0,0.0
250.0,420000.0,250.0,420000.0,0.0,0.0
243.902439,420000.0,243.902439,420000.0,0.0,0.0
238.095238,420000.0,238.095238,420000.0,0.0,0.0
232.55814,420000.0,232.55814,420000.0,0.0,0.0
227.272727,420000.0,227.272727,420000.0,0.0,0.0
222.222222,420000.0,222.222222,420000.0,0.0,0.0
217.391304,420000.0,217.391304,420000.0,0.0,0.0
212.765957,420000.0,212.765957,420000.0,0.0,0.0
208.333333,420000.0,208.333333,420000.0,0.0,0.0
204.081633,420000.0,204.081633,420000.0,0.0,0.0
200.0,420000.0,200.0,420000.0,0.0,0.0
196.078431,420000.0,196.078431,420000.0,0.0,0.0
192.307692,420000.0,192.307692,420000.0,0.0,0.0
188.679245,420000.0,188.679245,420000.0,0.0,0.0
185.185185,420000.0,185.185185,420000.0,0.0,0.0
181.818182,420000.0,181.818182,420000.0,0.0,0.0
178.571429,420000.0,178.571429,420000.0,0.0,0.0
175.438596,420000.0,175.438596,420000.0,0.0,0.0
172.413793,420000.0,172.413793,420000.0,0.0,0.0
169.491525,420000.0,169.491525,420000.0,0.0,0.0
166.666667,420000.0,166.666667,420000.0,0.0,0.0
163.934426,420000.0,163.934426,420000.0,0.0,0.0
161.290323,420000.0,161.290323,420000.0,0.0,0.0
158.730159,420000.0,158.730159,420000.0,0.0,0.0
156.25,420000.0,156.25,420000.0,0.0,0.0
153.846154,420000.0,153.846154,420000.0,0.0,0.0
151.515152,420000.0,151.515152,420000.0,0.0,0.0
149.253731,420000.0,149.253731,420000.0,0.0,0.0
147.058824,420000.0,147.058824,420000.0,0.0,0.0
144.927536,420000.0,144.927536,420000.0,0.0,0.0
142.857143,420000.0,142.857143,420000.0,0.0,0.0
140.84507,420000.0,140.84507,420000.0,0.0,0.0
138.888889,420000.0,138.888889,420000.0,0.0,0.0
136.986301,420000.0,136.986301,420000.0,0.0,0.0
135.135135,420000.0,135.135135,420000.0,0.0,0.0
133.333333,420000.0,133.333333,420000.0,0.0,0.0
131.578947,419999.999994,131.578947,420000.0,5.999987479299307e-06,1.428568447472624e-09
129.87013,419999.999943,129.87013,420000.0,5.70000265724957e-05,1.35714349000551e-08
128.205128,419999.99975,128.205128,420000.0,0.00024999998277053237,5.952380545698616e-08
126.582278,419999.999418,126.582278,420000.0,0.000582000007852912,1.3857143063318993e-07
125.0,419999.998781,125.0,420000.0,0.0012190000270493329,2.9023810252079417e-07
123.45679,419999.996441,123.45679,420000.0,0.0035589999752119184,8.47380953659573e-07
121.95122,419999.961466,121.95122,420000.0,0.03853399999206886,9.174762744636174e-06
120.481928,419999.852053,120.481928,420000.0,0.1479469999903813,3.5225488596532125e-05
119.047619,419999.622908,119.047619,420000.0,0.37709199998062104,8.978389013059238e-05
117.647059,419999.220742,117.647059,420000.0,0.7792580000241287,0.00018553796329608352
116.27907,419998.292598,116.27907,420000.0,1.707401999970898,0.0004065259383340237
114.942529,419997.003005,114.942529,420000.0,2.996994999994058,0.0007135753299550043
113.636364,419995.142147,113.636364,420000.0,4.857852999994066,0.0011566450447881127
112.359551,419993.993484,112.359551,420000.0,6.006516000023112,0.0014301433099547256
111.111111,419991.894689,111.111111,420000.0,8.105311000021175,0.0019298731957727614
109.89011,419984.696234,109.89011,420000.0,15.303766000026371,0.0036438865837863
108.695652,419964.121028,108.695652,420000.0,35.878971999976784,0.008543342205555852
107.526882,419938.888274,107.526882,420000.0,61.111725999973714,0.01455252840506159
106.382979,419914.059355,106.382979,420000.0,85.94064500002423,0.020466246148564668
105.263158,419905.949926,105.263158,420000.0,94.05007400002796,0.022397890293434138
104.166667,419871.358651,104.166667,420000.0,128.64134899998317,0.03063827678394009
103.092784,419837.050806,103.092784,420000.0,162.94919399998616,0.038812485388594824
102.040816,419795.58823,102.040816,420000.0,204.41177000000607,0.048693167753828745
101.010101,419728.049984,101.010101,420000.0,271.95001600001706,0.06479195660389717
100.0,419650.48599,100.0,420000.0,349.5140099999844,0.08328693083136644
99.009901,419557.244017,99.009901,420000.0,442.7559829999809,0.10552933820445272
98.039216,419449.029781,98.039216,420000.0,550.9702190000098,0.13135570233352997
97.087379,419380.804911,97.087379,420000.0,619.1950889999862,0.147645071436064
96.153846,419260.590766,96.153846,420000.0,739.4092340000207,0.17636029960485933
95.238095,419162.236089,95.238095,420000.0,837.7639109999873,0.19986626629745013
94.339623,419114.584661,94.339623,420000.0,885.4153389999992,0.21125853678324405
93.457944,419045.030494,93.457944,420000.0,954.969505999994,0.2278918580359271
92.592593,418827.972581,92.592593,420000.0,1172.027418999991,0.2798350386621621
91.743119,418643.229943,91.743119,420000.0,1356.770056999987,0.32408742336158564
90.909091,418478.204012,90.909091,420000.0,1521.795987999998,0.3636499997874107
90.09009,418267.395154,90.09009,420000.0,1732.604845999973,0.4142337810868697
89.285714,417996.275237,89.285714,420000.0,2003.7247629999765,0.47936426272312666
88.495575,417785.229697,88.495575,420000.0,2214.7703029999975,0.5301217337449354
87.719298,417692.856442,87.719298,420000.0,2307.1435579999816,0.5523540856438723
86.956522,417124.430302,86.956522,420000.0,2875.5696979999775,0.6893793528032035
86.206897,416787.487453,86.206897,420000.0,3212.5125470000203,0.7707795084328886
85.470085,416389.619569,85.470085,420000.0,3610.380431000027,0.8670678281406462
84.745763,415968.585503,84.745763,420000.0,4031.4144969999907,0.9691632102758672
84.033613,415395.486371,84.033613,420000.0,4604.513628999994,1.1084650122769
83.333333,414914.600479,83.333333,420000.0,5085.399520999985,1.2256496915580033
82.644628,414617.00773,82.644628,420000.0,5382.992269999988,1.298304741397731
81.967213,414239.989706,81.967213,420000.0,5760.010293999978,1.3905007814643993
81.300813,413655.063494,81.300813,420000.0,6344.936505999998,1.5338713498165677
80.645161,413523.47991,80.645161,420000.0,6476.520090000005,1.566179529009953
80.0,413304.843825,80.0,420000.0,6695.156175000011,1.619907502907188
79.365079,412822.672381,79.365079,420000.0,7177.327618999989,1.7385982164215847
78.740157,412152.000386,78.740157,420000.0,7847.999613999971,1.9041517708636486
78.125,411453.303073,78.125,420000.0,8546.696927000012,2.0771973060290776
77.51938,410511.448736,77.51938,420000.0,9488.551264000009,2.3113974758112286
76.923077,410106.284117,76.923077,420000.0,9893.715882999997,2.4124760497884497
76.335878,408857.377348,76.335878,420000.0,11142.622651999991,2.7253079605106203
75.757576,407904.773173,75.757576,420000.0,12095.226826999977,2.9652084561094765
75.18797,407501.445318,75.18797,420000.0,12498.554682000016,3.0671191048774262
74.626866,406318.841372,74.626866,420000.0,13681.158628000005,3.3670992420148185
74.074074,405565.224608,74.074074,420000.0,14434.775391999981,3.55917482963485
73.529412,404752.481566,73.529412,419999.96875,15247.487184000027,3.7671139470243697
72.992701,404138.729755,72.992701,419999.96875,15861.238995000022,3.924701551028168
72.463768,403350.567316,72.463768,419999.96875,16649.401434,4.127774393572684
71.942446,402766.103285,71.942446,419999.96875,17233.86546499998,4.278876828124034
71.428571,401541.259776,71.428571,419999.96875,18458.70897400001,4.596964452494174
70.921986,401389.515756,70.921986,419999.96875,18610.452993999992,4.636506999677857
70.422535,399894.240745,70.422535,419649.90625,19755.665504999983,4.9402225618941955
69.93007,398856.11952,69.93007,419255.0625,20398.942979999993,5.114361290118584
69.444444,398264.404792,69.444444,416921.25,18656.845207999984,4.684537453891673
68.965517,397262.143676,68.965517,411842.1875,14580.043823999993,3.670131689137543
68.493151,396746.767305,68.493151,411677.0,14930.232695000013,3.763164296565613
68.027211,395722.834894,68.027211,406633.0625,10910.227605999971,2.757037664738865
67.567568,395469.366497,67.567568,404466.6875,8997.32100300002,2.2750993541413207
67.114094,393899.530884,67.114094,402650.4375,8750.906615999993,2.221608793582712
66.666667,393164.87429,66.666667,401694.125,8529.250709999993,2.1693826859285457
66.225166,392282.951073,66.225166,401662.28125,9379.330177000025,2.390960441014584
65.789474,391672.047485,65.789474,400931.6875,9259.640015000012,2.364130929040738
65.359477,390827.991074,65.359477,399694.28125,8866.29017599998,2.2685913953182597
64.935065,390482.079743,64.935065,396468.21875,5986.13900700002,1.5330124780476129
64.516129,389867.525304,64.516129,389347.0,520.5253040000098,0.133513378318476
64.102564,388911.328571,64.102564,385870.125,3041.20357100002,0.7819786536366773
63.694268,388515.886824,63.694268,385758.09375,2757.7930739999865,0.709827620317952
63.291139,387643.81853,63.291139,383925.09375,3718.7247799999896,0.9593148664415488
62.893082,387325.671467,62.893082,382066.9375,5258.733966999978,1.3577034403845398
62.5,385210.278485,62.5,380701.09375,4509.184735000017,1.1705774707607144
62.111801,384571.496565,62.111801,380510.5625,4060.9340649999795,1.055963351749238
61.728395,384024.739145,61.728395,377323.21875,6701.520395,1.7450751766462733
61.349693,382726.681684,61.349693,375269.625,7457.05668400001,1.9484026175517497
60.97561,382216.672177,60.97561,373102.28125,9114.390926999971,2.3846136473029635
60.606061,381387.758905,60.606061,372354.5,9033.258904999995,2.3685235548553862
60.240964,380835.198343,60.240964,371326.375,9508.823343000025,2.4968341645868257
59.88024,379348.636252,59.88024,369913.5,9435.136251999997,2.4871939293679883
59.52381,378550.364422,59.52381,368910.40625,9639.958172000013,2.546545738165923
59.171598,377488.898096,59.171598,368006.03125,9482.866846000019,2.512091585694372
58.823529,376812.677429,58.823529,365390.6875,11421.989928999974,3.031211690363612
58.479532,375603.121665,58.479532,362155.75,13447.371664999984,3.5802076418826148
58.139535,374591.552444,58.139535,357713.21875,16878.33369399997,4.505796669433227
57.803468,374022.985387,57.803468,357600.34375,16422.641637000022,4.390810800038822
57.471264,373039.057691,57.471264,356003.75,17035.307690999995,4.566628437366169
57.142857,372255.446195,57.142857,355857.03125,16398.414945000026,4.4051511166904405
56.818182,371375.931297,56.818182,355221.9375,16153.993796999974,4.3497686402518
56.497175,370227.962235,56.497175,354231.25,15996.712234999985,4.320773649410675
56.179775,369386.347262,56.179775,353842.03125,15544.316012000025,4.208145787525461
55.865922,368560.326279,55.865922,353466.8125,15093.513778999972,4.095262756950728
55.555556,367862.110827,55.555556,353361.875,14500.235826999997,3.9417584470446423
55.248619,366243.563019,55.248619,351334.65625,14908.906768999994,4.070762813168282
54.945055,365094.871612,54.945055,350339.21875,14755.652861999988,4.041594119591297
54.644809,364679.421619,54.644809,349901.4375,14777.984118999972,4.052321914242619
54.347826,363216.797341,54.347826,346437.28125,16779.516090999998,4.619697165394813
54.054054,361924.714896,54.054054,345278.625,16646.08989599999,4.5993238955187925
53.763441,361214.281888,53.763441,341602.59375,19611.688138000027,5.429377829551305
53.475936,359876.447356,53.475936,341480.375,18396.07235600002,5.1117744690310625
53.191489,359058.057785,53.191489,341449.09375,17608.96403500001,4.904210796334242
52.910053,358259.134879,52.910053,340657.90625,17601.22862900002,4.9129880902952365
52.631579,357524.114694,52.631579,338834.90625,18689.20844399999,5.227398006424218
52.356021,355625.926743,52.356021,338134.03125,17491.89549299999,4.918622118808804
52.083333,354917.963829,52.083333,337287.59375,17630.370079000015,4.967449347673581
51.813472,353941.788394,51.813472,336104.625,17837.163393999974,5.039575427059788
51.546392,353092.993891,51.546392,335710.25,17382.74389099999,4.92299314677596
51.282051,351702.812065,51.282051,334946.375,16756.437065000006,4.764373923147127
51.020408,349991.487565,51.020408,334653.0,15338.487565000018,4.382531607186981
50.761421,349629.391642,50.761421,334515.21875,15114.172892000002,4.322912562075453
50.505051,349242.461928,50.505051,333156.3125,16086.149427999975,4.606011920542556
50.251256,349014.038909,50.251256,332924.28125,16089.757658999995,4.6100603028164
50.0,347829.592803,50.0,332533.4375,15296.155303000007,4.397600324841618
49.751244,347271.697079,49.751244,331699.65625,15572.040829000005,4.484108828902794
49.50495,345944.310501,49.50495,331649.125,14295.185501000029,4.132221593787046
49.261084,344973.719167,49.261084,330334.8125,14638.906666999974,4.243484605826844
49.019608,343690.236319,49.019608,325935.0,17755.236319000018,5.1660578168186
48.780488,342426.756457,48.780488,325733.0,16693.75645699998,4.8751320223121315
48.543689,341672.193275,48.543689,321944.75,19727.443275000027,5.773792442957773
48.309179,339773.372418,48.309179,317331.4375,22441.934918000014,6.6049716486880055
48.076923,338813.114712,48.076923,315604.3125,23208.80221200001,6.850030652363648
47.84689,338307.686813,47.84689,315368.34375,22939.343063000008,6.7806153856858
47.619048,337705.685637,47.619048,314796.40625,22909.279387000017,6.783800321213783
47.393365,337085.936406,47.393365,314558.125,22527.811405999993,6.683106286245827
47.169811,336596.803601,47.169811,313825.71875,22771.084850999992,6.76509242137448
46.948357,335794.684494,46.948357,312639.875,23154.809493999986,6.895525916049371
46.728972,334017.029399,46.728972,312291.25,21725.779398999992,6.504392736529449
46.511628,333750.948224,46.511628,311082.25,22668.698223999992,6.792100020877151
46.296296,332108.759742,46.296296,310766.0,21342.759742000024,6.426436857185047
46.082949,331652.266904,46.082949,309886.625,21765.64190400002,6.5627900292025725
45.87156,330499.997488,45.87156,309738.09375,20761.903738000023,6.281967895855691
45.6621,330103.574656,45.6621,308491.53125,21612.04340600001,6.547049188583268
45.454545,329557.243731,45.454545,308031.15625,21526.087480999995,6.531820462295951
45.248869,329281.398415,45.248869,307796.25,21485.148415000003,6.5248594419299195
45.045045,328074.890336,45.045045,307522.9375,20551.95283600001,6.2644089631338735
44.843049,326866.749364,44.843049,307520.09375,19346.65561399999,5.918820330193783
44.642857,325586.3515,44.642857,306875.5625,18710.78899999999,5.746797712434206
44.444444,325164.52351,44.444444,304456.40625,20708.11726000003,6.368504483965692
44.247788,324143.381028,44.247788,304057.15625,20086.224777999974,6.196709836954806
44.052863,323804.367258,44.052863,303010.59375,20793.773508000013,6.42170878795838
43.859649,323136.496928,43.859649,302823.625,20312.871928000008,6.286158363759833
43.668122,322313.920026,43.668122,300782.875,21531.045026000007,6.6801474240588705
43.478261,321428.177595,43.478261,300504.84375,20923.333845000016,6.509489616483918
43.290043,320803.941249,43.290043,298824.875,21979.066249000025,6.851245705843876
43.103448,319598.685325,43.103448,298820.625,20778.060325000028,6.5012971827061214
42.918455,319024.692326,42.918455,291405.4375,27619.25482600002,8.65740348329429
42.735043,317505.498482,42.735043,291391.625,26113.873482000025,8.22469960578666
42.553191,317159.498582,42.553191,291232.3125,25927.18608199997,8.174809897833354
42.372881,316455.840504,42.372881,291018.375,25437.46550400002,8.03823543388781
42.194093,315145.135768,42.194093,290846.90625,24298.22951799998,7.710171206922127
42.016807,314884.159119,42.016807,290648.3125,24235.846619000018,7.696750032395528
41.841004,313518.842974,41.841004,290382.0625,23136.78047400003,7.379709702462366
41.666667,313041.327055,41.666667,289174.125,23867.202055,7.624297494370971
41.493776,312592.906635,41.493776,288827.0,23765.90663500002,7.602829792535999
41.322314,312008.990602,41.322314,286385.4375,25623.553101999976,8.212440626329737
41.152263,311487.690605,41.152263,286256.65625,25231.03435500001,8.100170605777063
40.983607,311005.476679,40.983607,286233.75,24771.726679000014,7.965045163679804
40.816327,309764.542104,40.816327,286189.125,23575.417103999993,7.610753943582352
40.650407,308516.979718,40.650407,285244.625,23272.354717999988,7.54329785649791
40.48583,308176.296922,40.48583,283931.71875,24244.57817200001,7.867113212193718
40.322581,307327.866905,40.322581,283485.84375,23842.023155000003,7.757846170965667
40.160643,306952.752867,40.160643,282956.90625,23995.846617000003,7.817439782791978
40.0,306133.887363,40.0,282151.59375,23982.293613000016,7.833923196017459
39.840637,305248.570954,39.840637,281642.46875,23606.102203999995,7.733403019782642
39.68254,304367.525362,39.68254,280899.875,23467.650361999986,7.710300346296373
39.525692,303702.866001,39.525692,280133.59375,23569.272250999988,7.760635439944245
39.370079,303232.949639,39.370079,279112.71875,24120.230889,7.954356846020601
39.215686,302950.680125,39.215686,279100.375,23850.305125000014,7.872669279091625
39.0625,301982.319951,39.0625,278921.1875,23061.132450999983,7.636583643288095
