RP,Loss_gen,ReturnPeriod,Loss_expected,Loss_Diff,Percent_Diff
1000.0,160000.0,1000.0,160000.0,0.0,0.0
500.0,160000.0,500.0,160000.0,0.0,0.0
333.333333,160000.0,333.333333,160000.0,0.0,0.0
250.0,160000.0,250.0,160000.0,0.0,0.0
200.0,160000.0,200.0,160000.0,0.0,0.0
166.666667,160000.0,166.666667,160000.0,0.0,0.0
142.857143,160000.0,142.857143,160000.0,0.0,0.0
125.0,160000.0,125.0,160000.0,0.0,0.0
111.111111,160000.0,111.111111,160000.0,0.0,0.0
100.0,160000.0,100.0,160000.0,0.0,0.0
90.909091,160000.0,90.909091,160000.0,0.0,0.0
83.333333,160000.0,83.333333,160000.0,0.0,0.0
76.923077,160000.0,76.923077,160000.0,0.0,0.0
71.428571,144736.0,71.428571,144736.0,0.0,0.0
66.666667,144736.0,66.666667,144736.0,0.0,0.0
62.5,144736.0,62.5,144736.0,0.0,0.0
58.823529,125760.0,58.823529,125760.0,0.0,0.0
55.555556,125760.0,55.555556,125760.0,0.0,0.0
52.631579,125760.0,52.631579,125760.0,0.0,0.0
50.0,110400.0,50.0,110400.0,0.0,0.0
47.619048,109760.0,47.619048,109760.0,0.0,0.0
45.454545,109760.0,45.454545,109760.0,0.0,0.0
43.478261,109760.0,43.478261,109760.0,0.0,0.0
41.666667,94400.0,41.666667,94400.0,0.0,0.0
40.0,94400.0,40.0,94400.0,0.0,0.0
38.461538,94400.0,38.461538,94400.0,0.0,0.0
37.037037,94400.0,37.037037,94400.0,0.0,0.0
35.714286,94400.0,35.714286,94400.0,0.0,0.0
34.482759,78400.0,34.482759,78400.0,0.0,0.0
33.333333,78400.0,33.333333,78400.0,0.0,0.0
32.258065,78400.0,32.258065,78400.0,0.0,0.0
31.25,78400.0,31.25,78400.0,0.0,0.0
30.30303,78400.0,30.30303,78400.0,0.0,0.0
29.411765,78400.0,29.411765,78400.0,0.0,0.0
28.571429,78400.0,28.571429,78400.0,0.0,0.0
27.777778,78400.0,27.777778,78400.0,0.0,0.0
27.027027,62656.0,27.027027,62656.0,0.0,0.0
26.315789,62656.0,26.315789,62656.0,0.0,0.0
25.641026,62656.0,25.641026,62656.0,0.0,0.0
25.0,62656.0,25.0,62656.0,0.0,0.0
24.390244,62656.0,24.390244,62656.0,0.0,0.0
23.809524,62656.0,23.809524,62656.0,0.0,0.0
23.255814,62656.0,23.255814,62656.0,0.0,0.0
22.727273,62656.0,22.727273,62656.0,0.0,0.0
22.222222,62656.0,22.222222,62656.0,0.0,0.0
21.73913,62656.0,21.73913,62656.0,0.0,0.0
21.276596,62656.0,21.276596,62656.0,0.0,0.0
20.833333,62656.0,20.833333,62656.0,0.0,0.0
20.408163,62656.0,20.408163,62656.0,0.0,0.0
20.0,46911.996094,20.0,46911.996094,0.0,0.0
19.607843,46911.996094,19.607843,46911.996094,0.0,0.0
19.230769,46911.996094,19.230769,46911.996094,0.0,0.0
18.867925,46911.996094,18.867925,46911.996094,0.0,0.0
18.518519,46911.996094,18.518519,46911.996094,0.0,0.0
18.181818,46911.996094,18.181818,46911.996094,0.0,0.0
17.857143,31679.998047,17.857143,31679.998047,0.0,0.0
17.54386,31679.998047,17.54386,31679.998047,0.0,0.0
17.241379,31679.998047,17.241379,31679.998047,0.0,0.0
16.949153,31679.998047,16.949153,31679.998047,0.0,0.0
16.666667,31679.998047,16.666667,31679.998047,0.0,0.0
16.393443,31679.998047,16.393443,31679.998047,0.0,0.0
16.129032,31679.998047,16.129032,31679.998047,0.0,0.0
15.873016,31679.998047,15.873016,31679.998047,0.0,0.0
15.625,31679.998047,15.625,31679.998047,0.0,0.0
15.384615,31679.998047,15.384615,31679.998047,0.0,0.0
15.151515,31679.998047,15.151515,31679.998047,0.0,0.0
14.925373,31679.998047,14.925373,31679.998047,0.0,0.0
14.705882,31679.998047,14.705882,31679.998047,0.0,0.0
14.492754,31679.998047,14.492754,31679.998047,0.0,0.0
14.285714,31679.998047,14.285714,31679.998047,0.0,0.0
14.084507,31679.998047,14.084507,31679.998047,0.0,0.0
13.888889,31679.998047,13.888889,31679.998047,0.0,0.0
13.69863,31679.998047,13.69863,31679.998047,0.0,0.0
13.513514,16448.0,13.513514,16448.0,0.0,0.0
13.333333,16448.0,13.333333,16448.0,0.0,0.0
13.157895,16448.0,13.157895,16448.0,0.0,0.0
12.987013,16448.0,12.987013,16448.0,0.0,0.0
12.820513,16448.0,12.820513,16448.0,0.0,0.0
12.658228,16448.0,12.658228,16448.0,0.0,0.0
12.5,16448.0,12.5,16448.0,0.0,0.0
12.345679,16448.0,12.345679,16448.0,0.0,0.0
12.195122,16448.0,12.195122,16448.0,0.0,0.0
12.048193,16448.0,12.048193,16448.0,0.0,0.0
11.904762,16448.0,11.904762,16448.0,0.0,0.0
