group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,381,842,1,1229,752382.6487730294,2
0,0,1,382,77,1,115,247117.54841748392,2
0,0,1,382,77,1,116,242165.52728305757,2
0,0,1,384,672,1,968,16953.18548119816,2
0,0,1,387,786,1,1142,51512.65204094572,2
0,0,1,387,786,1,1144,151360.08835171163,2
0,0,1,388,384,1,543,0.0,2
0,0,1,392,106,1,149,10673.813492230573,2
0,0,1,396,234,1,328,174794.5500634014,2
0,0,1,397,158,1,231,104807.27985526714,2
0,0,1,403,441,1,642,1930000.0,2
0,0,1,406,462,1,666,13701.611358066675,2
0,0,1,407,27,1,46,223967.842038097,2
0,0,1,421,793,1,1154,255020.03421310708,2
0,0,1,421,793,1,1155,47920.918783163084,2
0,0,1,429,401,1,564,33118.243846753845,2
0,0,1,431,351,1,494,53993.77145819137,2
0,0,1,432,939,1,1361,1929999.9495295873,2
0,0,1,433,731,1,1056,41117.24183461047,2
0,0,1,434,193,1,283,241519.5118739605,2
0,0,1,445,971,1,1407,143671.61596341897,2
0,0,1,446,743,1,1075,734072.4226934426,2
0,0,1,446,743,1,1077,469514.1507445872,2
0,0,1,447,1,1,1,58328.8416056811,2
0,0,1,448,879,1,1275,839674.3759330511,2
0,0,1,451,118,1,166,18316.204491609773,2
0,0,1,456,412,1,586,811176.6611958798,2
0,0,1,463,266,1,372,495833.7034906149,2
0,0,1,467,930,1,1345,70201.21988980472,2
0,0,1,474,423,1,605,212994.48709456623,2
0,0,1,480,263,1,369,674359.881534636,2
0,0,1,488,536,1,762,21374.10711112982,2
0,0,1,489,285,1,400,202468.71435815096,2
0,0,1,490,877,1,1271,1930000.0,2
0,0,1,494,57,1,85,37798.40089617012,2
0,0,1,497,833,1,1221,109107.73503601376,2
0,0,1,498,572,1,824,11299.85007152432,2
0,0,1,501,198,1,289,55117.153760471585,2
0,0,1,501,198,1,290,36250.04341519636,2
0,0,1,501,198,1,291,1681158.210247919,2
0,0,1,502,666,1,954,65971.67819086165,2
0,0,1,503,41,1,64,230952.657267645,2
0,0,1,503,41,1,66,1037615.0480669364,2
0,0,1,505,983,1,1424,7270.147753335645,2
0,0,1,517,308,1,424,1527082.1050833166,2
0,0,1,519,148,1,213,488968.3455015719,2
0,0,1,523,353,1,497,47599.440063236616,2
0,0,1,523,353,1,498,114636.62204448134,2
0,0,1,524,310,1,429,335089.93028074503,2
0,0,1,525,765,1,1112,130203.91281042513,2
0,0,1,525,765,1,1114,149328.15142202936,2
0,0,1,526,783,1,1138,195479.09124186635,2
0,0,1,526,783,1,1139,98964.23783209613,2
0,0,1,530,598,1,851,178984.42081777006,2
0,0,1,530,598,1,853,206685.0436027944,2
0,0,1,530,598,1,854,3095.345773187581,2
0,0,1,535,356,1,500,1728322.7404115796,2
0,0,1,537,466,1,676,323312.7126674354,2
0,0,1,542,267,1,375,177435.32420958564,2
0,0,1,543,539,1,768,133144.5933713317,2
0,0,1,544,479,1,687,81201.72352087178,2
0,0,1,547,413,1,590,55169.520740318134,2
0,0,1,548,762,1,1104,88.2570084174904,2
0,0,1,549,326,1,456,224383.453720361,2
0,0,1,552,874,1,1267,61552.76108923412,2
0,0,1,553,779,1,1130,71526.3408127366,2
0,0,1,554,975,1,1413,1410543.426009208,2
0,0,1,557,233,1,327,20369.444201209913,2
0,0,1,562,209,1,301,1845842.4772202969,2
0,0,1,565,280,1,394,473580.39355451614,2
0,0,1,568,449,1,647,208291.77265764773,2
0,0,1,568,449,1,648,641164.3727271855,2
0,0,1,570,607,1,868,496624.1112354994,2
0,0,1,571,943,1,1368,96345.75104928602,2
0,0,1,576,487,1,698,81406.96211853065,2
0,0,1,577,199,1,292,1493920.665433228,2
0,0,1,578,228,1,320,170156.46526916017,2
0,0,1,579,134,1,183,58852.03965253988,2
0,0,1,584,596,1,843,207402.1234076321,2
0,0,1,586,657,1,944,551154.3915905952,2
0,0,1,590,772,1,1122,214268.43686598795,2
0,0,1,593,177,1,261,317026.6889803484,2
0,0,1,594,656,1,942,647682.6021870971,2
0,0,1,597,97,1,137,626185.633146286,2
0,0,1,599,553,1,791,14557.411916059365,2
0,0,1,599,553,1,793,6103.274296893291,2
0,0,1,602,964,1,1395,80122.03681616468,2
0,0,1,603,756,1,1094,129657.48270581359,2
0,0,1,603,756,1,1095,0.0,2
0,0,1,605,918,1,1324,215266.58997596055,2
0,0,1,605,918,1,1325,97688.15044121817,2
0,0,1,611,274,1,386,237286.79398337007,2
0,0,1,616,683,1,988,286176.2253805492,2
0,0,1,616,683,1,990,247545.00374663598,2
0,0,1,632,642,1,919,150633.9469307197,2
0,0,1,635,369,1,514,36849.26547699478,2
0,0,1,636,379,1,533,540987.3566306783,2
0,0,1,636,379,1,535,46477.27247416913,2
0,0,1,637,952,1,1382,10107.42216686513,2
0,0,1,642,519,1,737,461871.72315117717,2
0,0,1,647,288,1,402,679411.0672090054,2
0,0,1,651,812,1,1188,185891.4100277641,2
0,0,1,652,740,1,1070,177465.77723216798,2
0,0,1,659,345,1,487,1918.4346840261696,2
0,0,1,661,663,1,951,22109.31454711733,2
0,0,1,661,663,1,952,282002.22008261085,2
0,0,1,663,257,1,359,367867.70012420416,2
0,0,1,663,257,1,360,99518.76240363717,2
0,0,1,667,534,1,757,46640.55894598872,2
0,0,1,670,796,1,1161,92743.63478375971,2
0,0,1,673,140,1,192,824698.7230155133,2
0,0,1,675,825,1,1210,670768.6380138695,2
0,0,1,677,60,1,89,262349.95443367213,2
0,0,1,680,159,1,233,1930000.201124549,2
0,0,1,685,219,1,309,312926.09523076564,2
0,0,1,685,219,1,310,80387.56106102101,2
0,0,1,686,79,1,119,174592.91658842564,2
0,0,1,689,618,1,885,392661.3476097733,2
0,0,1,691,306,1,423,908837.1672617793,2
0,0,1,695,258,1,362,59128.11975459459,2
