group_set_id,SummaryId,EPCalc,EPType,RP,Loss
0,1,2,1,50000.000000,3400000.336401
0,1,2,1,25000.000000,3400000.276993
0,1,2,1,16666.666667,3400000.197557
0,1,2,1,12500.000000,3400000.164640
0,1,2,1,10000.000000,3400000.130279
0,1,2,1,8333.333333,3400000.121628
0,1,2,1,7142.857143,3400000.118618
0,1,2,1,6250.000000,3400000.118448
0,1,2,1,5555.555556,3400000.118085
0,1,2,1,5000.000000,3400000.116202
0,1,2,1,4545.454545,3400000.115942
0,1,2,1,4166.666667,3400000.114323
0,1,2,1,3846.153846,3400000.113376
0,1,2,1,3571.428571,3400000.106393
0,1,2,1,3333.333333,3400000.103651
0,1,2,1,3125.000000,3400000.103545
0,1,2,1,2941.176471,3400000.102642
0,1,2,1,2777.777778,3400000.093820
0,1,2,1,2631.578947,3400000.092864
0,1,2,1,2500.000000,3400000.091514
0,1,2,1,2380.952381,3400000.089387
0,1,2,1,2272.727273,3400000.088354
0,1,2,1,2173.913043,3400000.087267
0,1,2,1,2083.333333,3400000.087076
0,1,2,1,2000.000000,3400000.083665
0,1,2,1,1923.076923,3400000.081863
0,1,2,1,1851.851852,3400000.079878
0,1,2,1,1785.714286,3400000.079681
0,1,2,1,1724.137931,3400000.078741
0,1,2,1,1666.666667,3400000.078666
0,1,2,1,1612.903226,3400000.076723
0,1,2,1,1562.500000,3400000.075314
0,1,2,1,1515.151515,3400000.074376
0,1,2,1,1470.588235,3400000.071369
0,1,2,1,1428.571429,3400000.069549
0,1,2,1,1388.888889,3400000.068699
0,1,2,1,1351.351351,3400000.068015
0,1,2,1,1315.789474,3400000.065146
0,1,2,1,1282.051282,3400000.065134
0,1,2,1,1250.000000,3400000.064764
0,1,2,1,1219.512195,3400000.063702
0,1,2,1,1190.476190,3400000.061176
0,1,2,1,1162.790698,3400000.054360
0,1,2,1,1136.363636,3400000.053708
0,1,2,1,1111.111111,3400000.051404
0,1,2,1,1086.956522,3400000.051285
0,1,2,1,1063.829787,3400000.049519
0,1,2,1,1041.666667,3400000.048267
0,1,2,1,1020.408163,3400000.047559
0,1,2,1,1000.000000,3400000.046853
0,1,2,1,980.392157,3400000.044719
0,1,2,1,961.538462,3400000.038936
0,1,2,1,943.396226,3400000.034237
0,1,2,1,925.925926,3400000.034229
0,1,2,1,909.090909,3400000.031811
0,1,2,1,892.857143,3400000.031202
0,1,2,1,877.192982,3400000.031192
0,1,2,1,862.068966,3400000.031080
0,1,2,1,847.457627,3400000.029598
0,1,2,1,833.333333,3400000.027513
0,1,2,1,819.672131,3400000.026295
0,1,2,1,806.451613,3400000.025771
0,1,2,1,793.650794,3400000.023566
0,1,2,1,781.250000,3400000.020700
0,1,2,1,769.230769,3400000.019308
0,1,2,1,757.575758,3400000.012403
0,1,2,1,746.268657,3400000.010110
0,1,2,1,735.294118,3400000.009887
0,1,2,1,724.637681,3400000.008515
0,1,2,1,714.285714,3400000.005342
0,1,2,1,704.225352,3400000.005171
0,1,2,1,694.444444,3400000.000846
0,1,2,1,684.931507,3400000.000000
0,1,2,1,675.675676,3400000.000000
0,1,2,1,666.666667,3400000.000000
0,1,2,1,657.894737,3400000.000000
0,1,2,1,649.350649,3400000.000000
0,1,2,1,641.025641,3400000.000000
0,1,2,1,632.911392,3400000.000000
0,1,2,1,625.000000,3400000.000000
0,1,2,1,617.283951,3400000.000000
0,1,2,1,609.756098,3400000.000000
0,1,2,1,602.409639,3400000.000000
0,1,2,1,595.238095,3400000.000000
0,1,2,1,588.235294,3400000.000000
0,1,2,1,581.395349,3400000.000000
0,1,2,1,574.712644,3400000.000000
0,1,2,1,568.181818,3400000.000000
0,1,2,1,561.797753,3400000.000000
0,1,2,1,555.555556,3400000.000000
