group_set_id,SummaryId,EPCalc,EPType,RP,Loss
0,1,2,1,50000.000000,3400000.000000
0,1,2,1,25000.000000,3400000.000000
0,1,2,1,16666.666667,3400000.000000
0,1,2,1,12500.000000,3400000.000000
0,1,2,1,10000.000000,3400000.000000
0,1,2,1,8333.333333,3400000.000000
0,1,2,1,7142.857143,3400000.000000
0,1,2,1,6250.000000,3400000.000000
0,1,2,1,5555.555556,3400000.000000
0,1,2,1,5000.000000,3400000.000000
0,1,2,1,4545.454545,3400000.000000
0,1,2,1,4166.666667,3400000.000000
0,1,2,1,3846.153846,3400000.000000
0,1,2,1,3571.428571,3400000.000000
0,1,2,1,3333.333333,3400000.000000
0,1,2,1,3125.000000,3400000.000000
0,1,2,1,2941.176471,3400000.000000
0,1,2,1,2777.777778,3400000.000000
0,1,2,1,2631.578947,3400000.000000
0,1,2,1,2500.000000,3400000.000000
0,1,2,1,2380.952381,3400000.000000
0,1,2,1,2272.727273,3400000.000000
0,1,2,1,2173.913043,3400000.000000
0,1,2,1,2083.333333,3400000.000000
0,1,2,1,2000.000000,3400000.000000
0,1,2,1,1923.076923,3400000.000000
0,1,2,1,1851.851852,3400000.000000
0,1,2,1,1785.714286,3400000.000000
0,1,2,1,1724.137931,3400000.000000
0,1,2,1,1666.666667,3400000.000000
0,1,2,1,1612.903226,3400000.000000
0,1,2,1,1562.500000,3400000.000000
0,1,2,1,1515.151515,3400000.000000
0,1,2,1,1470.588235,3400000.000000
0,1,2,1,1428.571429,3400000.000000
0,1,2,1,1388.888889,3400000.000000
0,1,2,1,1351.351351,3400000.000000
0,1,2,1,1315.789474,3400000.000000
0,1,2,1,1282.051282,3400000.000000
0,1,2,1,1250.000000,3400000.000000
0,1,2,1,1219.512195,3400000.000000
0,1,2,1,1190.476190,3400000.000000
0,1,2,1,1162.790698,3400000.000000
0,1,2,1,1136.363636,3400000.000000
0,1,2,1,1111.111111,3400000.000000
0,1,2,1,1086.956522,3400000.000000
0,1,2,1,1063.829787,3400000.000000
0,1,2,1,1041.666667,3400000.000000
0,1,2,1,1020.408163,3400000.000000
0,1,2,1,1000.000000,3400000.000000
0,1,2,1,980.392157,3400000.000000
0,1,2,1,961.538462,3400000.000000
0,1,2,1,943.396226,3400000.000000
0,1,2,1,925.925926,3400000.000000
0,1,2,1,909.090909,3400000.000000
0,1,2,1,892.857143,3400000.000000
0,1,2,1,877.192982,3400000.000000
0,1,2,1,862.068966,3400000.000000
0,1,2,1,847.457627,3400000.000000
0,1,2,1,833.333333,3400000.000000
0,1,2,1,819.672131,3400000.000000
0,1,2,1,806.451613,3400000.000000
0,1,2,1,793.650794,3400000.000000
0,1,2,1,781.250000,3400000.000000
0,1,2,1,769.230769,3400000.000000
0,1,2,1,757.575758,3400000.000000
0,1,2,1,746.268657,3400000.000000
0,1,2,1,735.294118,3400000.000000
0,1,2,1,724.637681,3400000.000000
0,1,2,1,714.285714,3400000.000000
0,1,2,1,704.225352,3400000.000000
0,1,2,1,694.444444,3400000.000000
0,1,2,1,684.931507,3400000.000000
0,1,2,1,675.675676,3400000.000000
0,1,2,1,666.666667,3400000.000000
0,1,2,1,657.894737,3400000.000000
0,1,2,1,649.350649,3400000.000000
0,1,2,1,641.025641,3400000.000000
0,1,2,1,632.911392,3400000.000000
0,1,2,1,625.000000,3400000.000000
0,1,2,1,617.283951,3400000.000000
0,1,2,1,609.756098,3400000.000000
0,1,2,1,602.409639,3400000.000000
0,1,2,1,595.238095,3400000.000000
0,1,2,1,588.235294,3400000.000000
0,1,2,1,581.395349,3400000.000000
0,1,2,1,574.712644,3400000.000000
0,1,2,1,568.181818,3400000.000000
0,1,2,1,561.797753,3400000.000000
0,1,2,1,555.555556,3400000.000000
0,1,2,1,549.450549,3400000.000000
0,1,2,1,543.478261,3400000.000000
0,1,2,1,537.634409,3400000.000000
0,1,2,1,531.914894,3400000.000000
0,1,2,1,526.315789,3400000.000000
0,1,2,1,520.833333,3400000.000000
0,1,2,1,515.463918,3400000.000000
0,1,2,1,510.204082,3400000.000000
0,1,2,1,505.050505,3400000.000000
0,1,2,1,500.000000,3400000.000000
0,1,2,1,495.049505,3400000.000000
0,1,2,1,490.196078,3400000.000000
0,1,2,1,485.436893,3400000.000000
0,1,2,1,480.769231,3400000.000000
0,1,2,1,476.190476,3400000.000000
0,1,2,1,471.698113,3400000.000000
0,1,2,1,467.289720,3400000.000000
0,1,2,1,462.962963,3400000.000000
0,1,2,1,458.715596,3400000.000000
0,1,2,1,454.545455,3400000.000000
0,1,2,1,450.450450,3400000.000000
0,1,2,1,446.428571,3400000.000000
0,1,2,1,442.477876,3400000.000000
0,1,2,1,438.596491,3400000.000000
0,1,2,1,434.782609,3400000.000000
0,1,2,1,431.034483,3400000.000000
0,1,2,1,427.350427,3400000.000000
0,1,2,1,423.728814,3400000.000000
0,1,2,1,420.168067,3400000.000000
0,1,2,1,416.666667,3400000.000000
0,1,2,1,413.223140,3400000.000000
0,1,2,1,409.836066,3400000.000000
0,1,2,1,406.504065,3400000.000000
0,1,2,1,403.225806,3400000.000000
0,1,2,1,400.000000,3400000.000000
0,1,2,1,396.825397,3400000.000000
0,1,2,1,393.700787,3400000.000000
0,1,2,1,390.625000,3400000.000000
0,1,2,1,387.596899,3400000.000000
0,1,2,1,384.615385,3400000.000000
0,1,2,1,381.679389,3400000.000000
0,1,2,1,378.787879,3400000.000000
0,1,2,1,375.939850,3400000.000000
0,1,2,1,373.134328,3400000.000000
0,1,2,1,370.370370,3400000.000000
0,1,2,1,367.647059,3400000.000000
0,1,2,1,364.963504,3400000.000000
0,1,2,1,362.318841,3400000.000000
0,1,2,1,359.712230,3400000.000000
0,1,2,1,357.142857,3400000.000000
0,1,2,1,354.609929,3400000.000000
0,1,2,1,352.112676,3400000.000000
0,1,2,1,349.650350,3400000.000000
0,1,2,1,347.222222,3400000.000000
0,1,2,1,344.827586,3400000.000000
0,1,2,1,342.465753,3400000.000000
0,1,2,1,340.136054,3400000.000000
0,1,2,1,337.837838,3400000.000000
0,1,2,1,335.570470,3400000.000000
0,1,2,1,333.333333,3400000.000000
0,1,2,1,331.125828,3400000.000000
0,1,2,1,328.947368,3400000.000000
0,1,2,1,326.797386,3400000.000000
0,1,2,1,324.675325,3400000.000000
0,1,2,1,322.580645,3400000.000000
0,1,2,1,320.512821,3400000.000000
0,1,2,1,318.471338,3400000.000000
0,1,2,1,316.455696,3400000.000000
0,1,2,1,314.465409,3400000.000000
0,1,2,1,312.500000,3400000.000000
0,1,2,1,310.559006,3400000.000000
0,1,2,1,308.641975,3400000.000000
0,1,2,1,306.748466,3400000.000000
0,1,2,1,304.878049,3400000.000000
0,1,2,1,303.030303,3400000.000000
0,1,2,1,301.204819,3400000.000000
0,1,2,1,299.401198,3400000.000000
0,1,2,1,297.619048,3400000.000000
0,1,2,1,295.857988,3400000.000000
0,1,2,1,294.117647,3400000.000000
0,1,2,1,292.397661,3400000.000000
0,1,2,1,290.697674,3400000.000000
0,1,2,1,289.017341,3400000.000000
0,1,2,1,287.356322,3400000.000000
0,1,2,1,285.714286,3400000.000000
0,1,2,1,284.090909,3400000.000000
0,1,2,1,282.485876,3400000.000000
0,1,2,1,280.898876,3400000.000000
0,1,2,1,279.329609,3400000.000000
0,1,2,1,277.777778,3400000.000000
0,1,2,1,276.243094,3400000.000000
0,1,2,1,274.725275,3400000.000000
0,1,2,1,273.224044,3400000.000000
0,1,2,1,271.739130,3400000.000000
0,1,2,1,270.270270,3400000.000000
0,1,2,1,268.817204,3400000.000000
0,1,2,1,267.379679,3400000.000000
0,1,2,1,265.957447,3400000.000000
0,1,2,1,264.550265,3400000.000000
0,1,2,1,263.157895,3400000.000000
0,1,2,1,261.780105,3400000.000000
0,1,2,1,260.416667,3400000.000000
0,1,2,1,259.067358,3400000.000000
0,1,2,1,257.731959,3400000.000000
0,1,2,1,256.410256,3400000.000000
0,1,2,1,255.102041,3400000.000000
0,1,2,1,253.807107,3400000.000000
0,1,2,1,252.525253,3400000.000000
0,1,2,1,251.256281,3400000.000000
0,1,2,1,250.000000,3400000.000000
0,1,2,1,248.756219,3400000.000000
0,1,2,1,247.524752,3400000.000000
0,1,2,1,246.305419,3400000.000000
0,1,2,1,245.098039,3400000.000000
0,1,2,1,243.902439,3400000.000000
0,1,2,1,242.718447,3400000.000000
0,1,2,1,241.545894,3400000.000000
0,1,2,1,240.384615,3400000.000000
0,1,2,1,239.234450,3400000.000000
0,1,2,1,238.095238,3400000.000000
0,1,2,1,236.966825,3400000.000000
0,1,2,1,235.849057,3400000.000000
0,1,2,1,234.741784,3400000.000000
0,1,2,1,233.644860,3400000.000000
0,1,2,1,232.558140,3400000.000000
0,1,2,1,231.481481,3400000.000000
0,1,2,1,230.414747,3400000.000000
0,1,2,1,229.357798,3400000.000000
0,1,2,1,228.310502,3400000.000000
0,1,2,1,227.272727,3400000.000000
0,1,2,1,226.244344,3400000.000000
0,1,2,1,225.225225,3400000.000000
0,1,2,1,224.215247,3400000.000000
0,1,2,1,223.214286,3400000.000000
0,1,2,1,222.222222,3400000.000000
0,1,2,1,221.238938,3400000.000000
0,1,2,1,220.264317,3400000.000000
0,1,2,1,219.298246,3400000.000000
0,1,2,1,218.340611,3400000.000000
0,1,2,1,217.391304,3400000.000000
0,1,2,1,216.450216,3400000.000000
0,1,2,1,215.517241,3400000.000000
0,1,2,1,214.592275,3400000.000000
0,1,2,1,213.675214,3400000.000000
0,1,2,1,212.765957,3400000.000000
0,1,2,1,211.864407,3400000.000000
0,1,2,1,210.970464,3400000.000000
0,1,2,1,210.084034,3400000.000000
0,1,2,1,209.205021,3400000.000000
0,1,2,1,208.333333,3400000.000000
0,1,2,1,207.468880,3400000.000000
0,1,2,1,206.611570,3400000.000000
0,1,2,1,205.761317,3400000.000000
0,1,2,1,204.918033,3400000.000000
0,1,2,1,204.081633,3400000.000000
0,1,2,1,203.252033,3400000.000000
0,1,2,1,202.429150,3400000.000000
0,1,2,1,201.612903,3400000.000000
0,1,2,1,200.803213,3400000.000000
0,1,2,1,200.000000,3400000.000000
0,1,2,1,199.203187,3400000.000000
0,1,2,1,198.412698,3400000.000000
0,1,2,1,197.628458,3400000.000000
0,1,2,1,196.850394,3400000.000000
0,1,2,1,196.078431,3400000.000000
