group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,672,574,1,825,198404.0,1
0,0,1,672,574,1,825,222668.84375,3
0,0,1,683,922,1,1332,198404.0,1
0,0,1,683,922,1,1332,200800.6875,3
0,0,1,684,874,1,1267,198404.0,1
0,0,1,684,874,1,1267,195095.171875,3
0,0,1,689,461,1,663,198404.0,1
0,0,1,689,461,1,663,244622.21875,3
0,0,1,689,461,1,664,1930000.0,1
0,0,1,689,461,1,664,1883727.0,3
0,0,1,698,897,1,1303,198404.0,1
0,0,1,698,897,1,1303,176077.6875,3
0,0,1,698,897,1,1305,382140.0,1
0,0,1,698,897,1,1305,360674.9375,3
0,0,1,699,971,1,1407,198404.0,1
0,0,1,699,971,1,1407,207792.71875,3
0,0,1,704,23,1,38,198404.0,1
0,0,1,704,23,1,38,171774.25,3
0,0,1,707,121,1,168,198404.0,1
0,0,1,707,121,1,168,176054.609375,3
0,0,1,709,637,1,909,198404.0,1
0,0,1,709,637,1,909,171635.78125,3
0,0,1,709,637,1,910,198404.0,1
0,0,1,709,637,1,910,177979.421875,3
0,0,1,717,542,1,774,198404.0,1
0,0,1,717,542,1,774,233779.78125,3
0,0,1,718,700,1,1003,198404.0,1
0,0,1,718,700,1,1003,182161.25,3
0,0,1,718,700,1,1005,198404.0,1
0,0,1,718,700,1,1005,204646.3125,3
0,0,1,725,328,1,458,198404.0,1
0,0,1,725,328,1,458,207019.78125,3
0,0,1,731,544,1,779,198404.0,1
0,0,1,731,544,1,779,204792.28125,3
0,0,1,731,544,1,780,755788.0,1
0,0,1,731,544,1,780,745350.5,3
0,0,1,732,994,1,1440,198404.0,1
0,0,1,732,994,1,1440,171421.34375,3
0,0,1,736,137,1,187,198404.0,1
0,0,1,736,137,1,187,222243.78125,3
0,0,1,738,130,1,175,198404.0,1
0,0,1,738,130,1,175,175024.921875,3
0,0,1,738,130,1,177,755788.0,1
0,0,1,738,130,1,177,775306.125,3
0,0,1,738,130,1,178,198404.0,1
0,0,1,738,130,1,178,146957.03125,3
0,0,1,739,840,1,1227,198404.0,1
0,0,1,739,840,1,1227,201204.125,3
0,0,1,740,553,1,791,198404.0,1
0,0,1,740,553,1,791,198291.640625,3
0,0,1,740,553,1,793,198404.0,1
0,0,1,740,553,1,793,214409.125,3
0,0,1,742,966,1,1398,198404.0,1
0,0,1,742,966,1,1398,195022.46875,3
0,0,1,742,966,1,1399,565875.9375,1
0,0,1,742,966,1,1399,583264.25,3
0,0,1,743,251,1,347,99202.0,1
0,0,1,743,251,1,347,120135.476562,3
0,0,1,744,318,1,444,99202.0,1
0,0,1,744,318,1,444,117266.359375,3
