group_set_id,SummaryId,EPCalc,EPType,RP,Loss
0,1,1,1,50000.000000,3400000.000000
0,1,1,1,25000.000000,3400000.000000
0,1,1,1,16666.666667,3400000.000000
0,1,1,1,12500.000000,3400000.000000
0,1,1,1,10000.000000,3400000.000000
0,1,1,1,8333.333333,3400000.000000
0,1,1,1,7142.857143,3400000.000000
0,1,1,1,6250.000000,3400000.000000
0,1,1,1,5555.555556,3400000.000000
0,1,1,1,5000.000000,3400000.000000
0,1,1,1,4545.454545,3400000.000000
0,1,1,1,4166.666667,3400000.000000
0,1,1,1,3846.153846,3400000.000000
0,1,1,1,3571.428571,3400000.000000
0,1,1,1,3333.333333,3400000.000000
0,1,1,1,3125.000000,3400000.000000
0,1,1,1,2941.176471,3400000.000000
0,1,1,1,2777.777778,3400000.000000
0,1,1,1,2631.578947,3400000.000000
0,1,1,1,2500.000000,3400000.000000
0,1,1,1,2380.952381,3400000.000000
0,1,1,1,2272.727273,3400000.000000
0,1,1,1,2173.913043,3400000.000000
0,1,1,1,2083.333333,3400000.000000
0,1,1,1,2000.000000,3400000.000000
0,1,1,1,1923.076923,3400000.000000
0,1,1,1,1851.851852,3400000.000000
0,1,1,1,1785.714286,3400000.000000
0,1,1,1,1724.137931,3400000.000000
0,1,1,1,1666.666667,3400000.000000
0,1,1,1,1612.903226,3400000.000000
0,1,1,1,1562.500000,3400000.000000
0,1,1,1,1515.151515,3400000.000000
0,1,1,1,1470.588235,3400000.000000
0,1,1,1,1428.571429,3400000.000000
0,1,1,1,1388.888889,3400000.000000
0,1,1,1,1351.351351,3400000.000000
0,1,1,1,1315.789474,3400000.000000
0,1,1,1,1282.051282,3400000.000000
0,1,1,1,1250.000000,3400000.000000
0,1,1,1,1219.512195,3400000.000000
0,1,1,1,1190.476190,3400000.000000
0,1,1,1,1162.790698,3400000.000000
0,1,1,1,1136.363636,3400000.000000
0,1,1,1,1111.111111,3400000.000000
0,1,1,1,1086.956522,3400000.000000
0,1,1,1,1063.829787,3400000.000000
0,1,1,1,1041.666667,3400000.000000
0,1,1,1,1020.408163,3400000.000000
0,1,1,1,1000.000000,3400000.000000
0,1,1,1,980.392157,3400000.000000
0,1,1,1,961.538462,3400000.000000
0,1,1,1,943.396226,3400000.000000
0,1,1,1,925.925926,3400000.000000
0,1,1,1,909.090909,3400000.000000
0,1,1,1,892.857143,3400000.000000
0,1,1,1,877.192982,3400000.000000
0,1,1,1,862.068966,3400000.000000
0,1,1,1,847.457627,3400000.000000
0,1,1,1,833.333333,3400000.000000
0,1,1,1,819.672131,3400000.000000
0,1,1,1,806.451613,3400000.000000
0,1,1,1,793.650794,3400000.000000
